CODICE,DATA,CDCENTRASF,TIPO
6.0000000000000000e+01,"2008-01-13 00:00:00","MIU","S"
6.0000000000000000e+01,"2008-07-06 00:00:00","MIU","S"
6.0000000000000000e+01,"2009-01-11 00:00:00","MIU","S"
6.0000000000000000e+01,"2009-11-22 00:00:00","MIU","S"
6.0000000000000000e+01,"2010-02-27 00:00:00","MIU","S"
6.0000000000000000e+01,"2010-02-28 00:00:00",,"S"
6.0000000000000000e+01,"2010-07-18 00:00:00","MIU","S"
6.0000000000000000e+01,"2010-11-21 00:00:00","MIU","S"
6.0000000000000000e+01,"2011-02-20 00:00:00","MIU","S"
6.0000000000000000e+01,"2011-05-22 00:00:00","MIU","S"
6.0000000000000000e+01,"2011-08-28 00:00:00","MIU","S"
6.0000000000000000e+01,"2011-12-18 00:00:00","MIU","S"
6.0000000000000000e+01,"2012-08-26 00:00:00","MIU","S"
6.1000000000000000e+01,"2005-09-11 00:00:00","MON","S"
6.1000000000000000e+01,"2006-02-18 00:00:00","MON","S"
6.1000000000000000e+01,"2006-02-19 00:00:00",,"S"
6.1000000000000000e+01,"2006-09-17 00:00:00","MON","S"
6.2000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
6.3000000000000000e+01,"2008-11-16 00:00:00","MIU","S"
6.3000000000000000e+01,"2010-04-11 00:00:00","MIU","S"
6.3000000000000000e+01,"2012-11-11 00:00:00","MIU","S"
6.4000000000000000e+01,"2011-10-25 00:00:00","MIU","S"
6.4000000000000000e+01,"2013-06-11 00:00:00","MIU","S"
6.4000000000000000e+01,"2013-12-15 00:00:00","MIU","S"
6.4000000000000000e+01,"2015-06-28 00:00:00","MIU","S"
6.4000000000000000e+01,"2015-12-13 00:00:00","MIU","S"
6.4000000000000000e+01,"2016-08-28 00:00:00","MIU","S"
6.4000000000000000e+01,"2017-06-18 00:00:00","MIU","S"
6.5000000000000000e+01,"2006-02-18 00:00:00","MON","S"
6.5000000000000000e+01,"2006-02-19 00:00:00",,"S"
6.5000000000000000e+01,"2008-09-28 00:00:00","MIU","S"
6.6000000000000000e+01,"2008-11-16 00:00:00","MIU","S"
6.7000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
6.7000000000000000e+01,"2012-02-19 00:00:00","MIU","S"
6.8000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
6.8000000000000000e+01,"2012-05-06 00:00:00","MIU","S"
6.8000000000000000e+01,"2012-11-11 00:00:00","MIU","S"
6.8000000000000000e+01,"2013-05-05 00:00:00","MIU","S"
6.8000000000000000e+01,"2013-12-15 00:00:00","MIU","S"
6.8000000000000000e+01,"2014-10-26 00:00:00","MIU","S"
6.9000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
6.9000000000000000e+01,"2012-05-06 00:00:00","MIU","S"
7.0000000000000000e+01,"2006-09-17 00:00:00","MON","S"
7.0000000000000000e+01,"2008-03-30 00:00:00","MIU","S"
7.0000000000000000e+01,"2009-12-18 00:00:00","MIU","S"
7.1000000000000000e+01,"2014-02-23 00:00:00","MIU","S"
7.1000000000000000e+01,"2014-07-27 00:00:00","MIU","S"
7.1000000000000000e+01,"2015-01-25 00:00:00","MIU","S"
7.1000000000000000e+01,"2016-02-07 00:00:00","MIU","S"
7.1000000000000000e+01,"2016-07-10 00:00:00","MIU","S"
7.1000000000000000e+01,"2017-03-12 00:00:00","MIU","S"
7.1000000000000000e+01,"2017-07-09 00:00:00","MIU","S"
7.1000000000000000e+01,"2018-01-15 00:00:00","MIU","S"
7.2000000000000000e+01,"2016-03-22 00:00:00","MIU","S"
7.3000000000000000e+01,"2008-01-13 00:00:00","MIU","S"
7.3000000000000000e+01,"2008-09-28 00:00:00","MIU","S"
7.3000000000000000e+01,"2009-10-18 00:00:00","MIU","S"
7.4000000000000000e+01,"2016-03-21 00:00:00","MIU","S"
7.5000000000000000e+01,"2005-03-13 00:00:00","CON","S"
7.5000000000000000e+01,"2006-12-10 00:00:00","MON","S"
7.5000000000000000e+01,"2009-02-15 00:00:00","MIU","S"
7.5000000000000000e+01,"2009-10-18 00:00:00","MIU","S"
7.5000000000000000e+01,"2012-06-17 00:00:00","MIU","S"
7.5000000000000000e+01,"2013-04-14 00:00:00","MIU","S"
7.5000000000000000e+01,"2014-01-26 00:00:00","MIU","S"
7.5000000000000000e+01,"2015-08-30 00:00:00","MIU","S"
7.5000000000000000e+01,"2016-06-19 00:00:00","MIU","S"
7.5000000000000000e+01,"2017-06-18 00:00:00","MIU","S"
7.5000000000000000e+01,"2018-07-08 00:00:00","MIU","S"
7.5000000000000000e+01,"2019-04-28 00:00:00","MIU","S"
7.6000000000000000e+01,"2006-02-18 00:00:00","MON","S"
7.6000000000000000e+01,"2006-02-19 00:00:00",,"S"
7.6000000000000000e+01,"2008-11-16 00:00:00","MIU","S"
7.6000000000000000e+01,"2010-07-18 00:00:00","MIU","S"
7.6000000000000000e+01,"2011-03-27 00:00:00","MIU","S"
7.6000000000000000e+01,"2012-01-15 00:00:00","MIU","S"
7.6000000000000000e+01,"2013-01-27 00:00:00","MIU","S"
7.6000000000000000e+01,"2013-03-10 00:00:00","MIU","S"
7.6000000000000000e+01,"2013-08-29 00:00:00","MIU","S"
7.6000000000000000e+01,"2014-03-27 00:00:00","MIU","S"
7.7000000000000000e+01,"2011-08-28 00:00:00","MIU","S"
7.7000000000000000e+01,"2016-07-17 00:00:00","MIU","S"
7.8000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
7.8000000000000000e+01,"2013-04-14 00:00:00","MIU","S"
7.8000000000000000e+01,"2013-12-15 00:00:00","MIU","S"
7.8000000000000000e+01,"2014-11-23 00:00:00","MIU","S"
7.8000000000000000e+01,"2015-06-21 00:00:00","MIU","S"
7.8000000000000000e+01,"2016-02-07 00:00:00","MIU","S"
7.9000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
7.9000000000000000e+01,"2012-03-18 00:00:00","MIU","S"
7.9000000000000000e+01,"2013-01-16 00:00:00","MIU","S"
7.9000000000000000e+01,"2016-02-19 00:00:00","MIU","S"
8.0000000000000000e+01,"2006-02-18 00:00:00","MON","S"
8.0000000000000000e+01,"2006-02-19 00:00:00",,"S"
8.0000000000000000e+01,"2006-12-10 00:00:00","MON","S"
8.0000000000000000e+01,"2008-05-19 00:00:00","MIU","S"
8.0000000000000000e+01,"2010-04-11 00:00:00","MIU","S"
8.1000000000000000e+01,"2016-03-21 00:00:00","MIU","S"
8.2000000000000000e+01,"2012-09-25 00:00:00","PUT","S"
8.2000000000000000e+01,"2017-10-04 00:00:00","MON","S"
8.3000000000000000e+01,"2006-12-10 00:00:00","MON","S"
8.3000000000000000e+01,"2011-08-28 00:00:00","MIU","S"
8.3000000000000000e+01,"2013-11-24 00:00:00","MIU","S"
8.3000000000000000e+01,"2014-03-23 00:00:00","MIU","S"
8.3000000000000000e+01,"2015-02-15 00:00:00","MIU","S"
8.4000000000000000e+01,"2008-03-30 00:00:00","MIU","S"
8.5000000000000000e+01,"2016-03-21 00:00:00","MIU","S"
8.5000000000000000e+01,"2019-02-23 00:00:00","MIU","S"
8.6000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
8.6000000000000000e+01,"2012-12-16 00:00:00","MIU","S"
8.6000000000000000e+01,"2013-06-23 00:00:00","MIU","S"
8.6000000000000000e+01,"2014-06-22 00:00:00","MIU","S"
8.6000000000000000e+01,"2016-05-03 00:00:00","POL","S"
8.6000000000000000e+01,"2017-05-24 00:00:00","PAO","S"
8.6000000000000000e+01,"2018-05-22 00:00:00","PAO","S"
8.6000000000000000e+01,"2018-11-23 00:00:00","PAO","S"
8.7000000000000000e+01,"2010-09-14 00:00:00","DIV","S"
8.8000000000000000e+01,"2011-06-05 00:00:00","MIU","S"
8.8000000000000000e+01,"2017-07-23 00:00:00","MIU","S"
8.9000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
9.0000000000000000e+01,"2008-07-06 00:00:00","MIU","S"
9.0000000000000000e+01,"2009-06-21 00:00:00","MIU","S"
9.0000000000000000e+01,"2012-11-11 00:00:00","MIU","S"
9.0000000000000000e+01,"2014-04-05 00:00:00","MIU","S"
9.0000000000000000e+01,"2015-04-19 00:00:00","MIU","S"
9.0000000000000000e+01,"2015-11-15 00:00:00","MIU","S"
9.0000000000000000e+01,"2016-05-22 00:00:00","MIU","S"
9.0000000000000000e+01,"2016-11-20 00:00:00","MIU","S"
9.0000000000000000e+01,"2017-10-22 00:00:00","MIU","S"
9.0000000000000000e+01,"2018-05-13 00:00:00","MIU","S"
9.1000000000000000e+01,"2012-12-16 00:00:00","MIU","S"
9.1000000000000000e+01,"2014-04-27 00:00:00","MIU","S"
9.1000000000000000e+01,"2014-11-23 00:00:00","MIU","S"
9.1000000000000000e+01,"2016-05-22 00:00:00","MIU","S"
9.2000000000000000e+01,"2016-03-21 00:00:00","MIU","S"
9.3000000000000000e+01,"2012-09-30 00:00:00","MIU","S"
9.3000000000000000e+01,"2014-06-22 00:00:00","MIU","S"
9.3000000000000000e+01,"2017-08-27 00:00:00","MIU","S"
9.4000000000000000e+01,"2016-03-21 00:00:00","MIU","S"
9.5000000000000000e+01,"2005-09-21 00:00:00","MON","S"
9.5000000000000000e+01,"2008-09-24 00:00:00","MIU","S"
9.5000000000000000e+01,"2010-04-09 00:00:00","MIU","S"
9.5000000000000000e+01,"2011-03-01 00:00:00","MIU","S"
9.5000000000000000e+01,"2012-10-26 00:00:00","MIU","S"
9.5000000000000000e+01,"2014-03-27 00:00:00","MIU","S"
9.5000000000000000e+01,"2014-11-25 00:00:00","MIU","S"
9.5000000000000000e+01,"2016-01-29 00:00:00","MON","S"
9.5000000000000000e+01,"2017-04-30 00:00:00","MIU","S"
9.5000000000000000e+01,"2019-02-23 00:00:00","MIU","S"
9.6000000000000000e+01,"2009-01-11 00:00:00","MIU","S"
9.6000000000000000e+01,"2010-12-19 00:00:00","MIU","S"
9.6000000000000000e+01,"2012-03-18 00:00:00","MIU","S"
9.6000000000000000e+01,"2012-09-30 00:00:00","MIU","S"
9.6000000000000000e+01,"2013-04-14 00:00:00","MIU","S"
9.6000000000000000e+01,"2013-11-24 00:00:00","MIU","S"
9.7000000000000000e+01,"2012-03-18 00:00:00","MIU","S"
9.8000000000000000e+01,"2011-11-13 00:00:00","MIU","S"
9.8000000000000000e+01,"2011-12-05 00:00:00","MIU","S"
9.9000000000000000e+01,"2006-05-21 00:00:00","MIU","S"
9.9000000000000000e+01,"2006-12-10 00:00:00","MON","S"
9.9000000000000000e+01,"2007-04-28 00:00:00","MIU","S"
9.9000000000000000e+01,"2007-11-18 00:00:00","MIU","S"
9.9000000000000000e+01,"2008-11-16 00:00:00","MIU","S"
9.9000000000000000e+01,"2012-12-16 00:00:00","MIU","S"
9.9000000000000000e+01,"2013-05-05 00:00:00","MIU","S"
9.9000000000000000e+01,"2013-11-24 00:00:00","MIU","S"
9.9000000000000000e+01,"2014-03-23 00:00:00","MIU","S"
9.9000000000000000e+01,"2014-07-27 00:00:00","MIU","S"
9.9000000000000000e+01,"2014-10-26 00:00:00","MIU","S"
9.9000000000000000e+01,"2015-06-28 00:00:00","MIU","S"
9.9000000000000000e+01,"2015-09-27 00:00:00","MIU","S"
9.9000000000000000e+01,"2016-02-07 00:00:00","MIU","S"
9.9000000000000000e+01,"2016-07-10 00:00:00","MIU","S"
9.9000000000000000e+01,"2016-10-16 00:00:00","MIU","S"
9.9000000000000000e+01,"2017-02-12 00:00:00","MIU","S"
9.9000000000000000e+01,"2017-12-17 00:00:00","MIU","S"
9.9000000000000000e+01,"2018-08-26 00:00:00","MIU","S"
9.9000000000000000e+01,"2019-02-24 00:00:00","MIU","S"
1.0000000000000000e+02,"2014-02-23 00:00:00","MIU","S"
1.0000000000000000e+02,"2014-07-06 00:00:00","MIU","S"
1.0000000000000000e+02,"2014-12-28 00:00:00","MIU","S"
1.0000000000000000e+02,"2017-03-12 00:00:00","MIU","S"
1.0100000000000000e+02,"2008-10-07 00:00:00","MIU","S"
1.0100000000000000e+02,"2012-01-15 00:00:00","MIU","S"
1.0200000000000000e+02,"2005-05-15 00:00:00","MON","S"
1.0200000000000000e+02,"2006-09-17 00:00:00","MON","S"
1.0200000000000000e+02,"2009-01-11 00:00:00","MIU","S"
1.0200000000000000e+02,"2013-08-29 00:00:00","MIU","S"
1.0200000000000000e+02,"2015-07-19 00:00:00","MIU","S"
1.0200000000000000e+02,"2016-07-10 00:00:00","MIU","S"
1.0300000000000000e+02,"2008-09-28 00:00:00","MIU","S"
1.0300000000000000e+02,"2009-01-11 00:00:00","MIU","S"
1.0300000000000000e+02,"2009-06-21 00:00:00","MIU","S"
1.0300000000000000e+02,"2009-10-18 00:00:00","MIU","S"
1.0300000000000000e+02,"2010-02-28 00:00:00",,"S"
1.0300000000000000e+02,"2010-05-23 00:00:00",,"S"
1.0300000000000000e+02,"2010-11-21 00:00:00","MIU","S"
1.0300000000000000e+02,"2011-02-20 00:00:00","MIU","S"
1.0400000000000000e+02,"2008-01-13 00:00:00","MIU","S"
1.0400000000000000e+02,"2009-03-29 00:00:00","MIU","S"
1.0400000000000000e+02,"2009-10-18 00:00:00","MIU","S"
1.0400000000000000e+02,"2010-05-23 00:00:00",,"S"
1.0400000000000000e+02,"2010-05-24 00:00:00","MIU","S"
1.0500000000000000e+02,"2012-05-19 00:00:00","DIV","S"
1.0600000000000000e+02,"2016-03-21 00:00:00","MIU","S"
1.0700000000000000e+02,"2009-05-24 00:00:00","MIU","S"
1.0700000000000000e+02,"2015-11-15 00:00:00","MIU","S"
1.0700000000000000e+02,"2019-02-24 00:00:00","MIU","S"
1.0800000000000000e+02,"2014-05-18 00:00:00","MIU","S"
1.0900000000000000e+02,"2008-05-19 00:00:00","MIU","S"
1.0900000000000000e+02,"2010-08-20 00:00:00","MIU","S"
1.0900000000000000e+02,"2011-01-16 00:00:00","MIU","S"
1.0900000000000000e+02,"2011-03-27 00:00:00","MIU","S"
1.0900000000000000e+02,"2012-03-18 00:00:00","MIU","S"
1.0900000000000000e+02,"2013-05-05 00:00:00","MIU","S"
1.0900000000000000e+02,"2013-11-24 00:00:00","MIU","S"
1.0900000000000000e+02,"2014-03-23 00:00:00","MIU","S"
1.0900000000000000e+02,"2014-09-28 00:00:00","MIU","S"
1.0900000000000000e+02,"2015-03-15 00:00:00","MIU","S"
1.0900000000000000e+02,"2015-10-18 00:00:00","MIU","S"
1.0900000000000000e+02,"2016-03-13 00:00:00","MIU","S"
1.0900000000000000e+02,"2016-09-25 00:00:00","MIU","S"
1.0900000000000000e+02,"2017-02-12 00:00:00","MIU","S"
1.0900000000000000e+02,"2017-09-24 00:00:00","MIU","S"
1.1000000000000000e+02,"2012-12-16 00:00:00","MIU","S"
1.1000000000000000e+02,"2016-09-18 00:00:00","MIU","S"
1.1100000000000000e+02,"2010-10-17 00:00:00","MIU","S"
1.1100000000000000e+02,"2013-12-22 00:00:00","MIU","S"
1.1100000000000000e+02,"2018-09-23 00:00:00","MIU","S"
1.1200000000000000e+02,"2008-07-06 00:00:00","MIU","S"
1.1200000000000000e+02,"2010-05-23 00:00:00",,"S"
1.1200000000000000e+02,"2010-05-24 00:00:00","MIU","S"
1.1200000000000000e+02,"2015-07-21 00:00:00","MIU","S"
1.1200000000000000e+02,"2016-02-20 00:00:00","MIU","S"
1.1300000000000000e+02,"2012-12-16 00:00:00","MIU","S"
1.1300000000000000e+02,"2014-01-26 00:00:00","MIU","S"
1.1300000000000000e+02,"2014-04-27 00:00:00","MIU","S"
1.1300000000000000e+02,"2017-02-12 00:00:00","MIU","S"
1.1400000000000000e+02,"2016-04-17 00:00:00","MIU","S"
1.1500000000000000e+02,"2008-01-13 00:00:00","MIU","S"
1.1500000000000000e+02,"2008-05-19 00:00:00","MIU","S"
1.1500000000000000e+02,"2008-09-27 00:00:00","MIU","S"
1.1600000000000000e+02,"2009-05-24 00:00:00","MIU","S"
1.1600000000000000e+02,"2011-03-08 00:00:00","MON","S"
1.1600000000000000e+02,"2011-09-30 00:00:00","MON","S"
1.1600000000000000e+02,"2012-04-17 00:00:00","MON","S"
1.1600000000000000e+02,"2012-08-24 00:00:00","MON","S"
1.1600000000000000e+02,"2015-05-19 00:00:00","MON","S"
1.1600000000000000e+02,"2015-10-13 00:00:00","MON","S"
1.1600000000000000e+02,"2016-04-19 00:00:00","MON","S"
1.1600000000000000e+02,"2018-06-28 00:00:00","MON","S"
1.1600000000000000e+02,"2018-12-17 00:00:00","MON","S"
1.1700000000000000e+02,"2011-06-05 00:00:00","MIU","S"
1.1800000000000000e+02,"2012-12-16 00:00:00","MIU","S"
1.1800000000000000e+02,"2015-01-25 00:00:00","MIU","S"
1.1900000000000000e+02,"2008-03-30 00:00:00","MIU","S"
1.1900000000000000e+02,"2008-11-16 00:00:00","MIU","S"
1.1900000000000000e+02,"2009-06-21 00:00:00","MIU","S"
1.1900000000000000e+02,"2010-02-27 00:00:00","MIU","S"
1.1900000000000000e+02,"2010-02-28 00:00:00",,"S"
1.1900000000000000e+02,"2010-08-20 00:00:00","MIU","S"
1.1900000000000000e+02,"2010-12-19 00:00:00","MIU","S"
1.1900000000000000e+02,"2011-05-22 00:00:00","MIU","S"
1.1900000000000000e+02,"2011-11-13 00:00:00","MIU","S"
1.1900000000000000e+02,"2012-05-06 00:00:00","MIU","S"
1.1900000000000000e+02,"2012-11-11 00:00:00","MIU","S"
1.1900000000000000e+02,"2013-04-14 00:00:00","MIU","S"
1.1900000000000000e+02,"2013-09-29 00:00:00","MIU","S"
1.1900000000000000e+02,"2014-05-18 00:00:00","MIU","S"
1.1900000000000000e+02,"2014-10-26 00:00:00","MIU","S"
1.1900000000000000e+02,"2015-03-15 00:00:00","MIU","S"
1.1900000000000000e+02,"2015-06-21 00:00:00","MIU","S"
1.1900000000000000e+02,"2015-11-15 00:00:00","MIU","S"
1.1900000000000000e+02,"2016-06-19 00:00:00","MIU","S"
1.1900000000000000e+02,"2016-11-20 00:00:00","MIU","S"
1.2000000000000000e+02,"2008-01-13 00:00:00","MIU","S"
1.2000000000000000e+02,"2008-11-16 00:00:00","MIU","S"
1.2000000000000000e+02,"2009-06-21 00:00:00","MIU","S"
1.2000000000000000e+02,"2010-02-27 00:00:00","MIU","S"
1.2000000000000000e+02,"2010-02-28 00:00:00",,"S"
1.2000000000000000e+02,"2010-12-19 00:00:00","MIU","S"
1.2000000000000000e+02,"2011-07-10 00:00:00","MIU","S"
1.2000000000000000e+02,"2011-10-16 00:00:00","MIU","S"
1.2000000000000000e+02,"2012-06-17 00:00:00","MIU","S"
1.2000000000000000e+02,"2012-12-16 00:00:00","MIU","S"
1.2000000000000000e+02,"2013-11-24 00:00:00","MIU","S"
1.2000000000000000e+02,"2014-03-23 00:00:00","MIU","S"
1.2000000000000000e+02,"2014-11-23 00:00:00","MIU","S"
1.2000000000000000e+02,"2015-03-15 00:00:00","MIU","S"
1.2000000000000000e+02,"2015-09-27 00:00:00","MIU","S"
1.2000000000000000e+02,"2016-03-13 00:00:00","MIU","S"
1.2000000000000000e+02,"2016-09-25 00:00:00","MIU","S"
1.2000000000000000e+02,"2017-03-12 00:00:00","MIU","S"
1.2000000000000000e+02,"2017-09-24 00:00:00","MIU","S"
1.2000000000000000e+02,"2018-03-18 00:00:00","MIU","S"
1.2000000000000000e+02,"2018-09-23 00:00:00","MIU","S"
1.2000000000000000e+02,"2019-03-17 00:00:00","MIU","S"
1.2100000000000000e+02,"2014-05-18 00:00:00","MIU","S"
1.2200000000000000e+02,"2005-09-11 00:00:00","MON","S"
1.2200000000000000e+02,"2006-09-17 00:00:00","MON","S"
1.2200000000000000e+02,"2009-03-29 00:00:00","MIU","S"
1.2200000000000000e+02,"2011-02-20 00:00:00","MIU","S"
1.2200000000000000e+02,"2015-03-27 00:00:00","MIU","S"
1.2200000000000000e+02,"2017-02-15 00:00:00","POL","S"
1.2300000000000000e+02,"2005-03-13 00:00:00","CON","S"
1.2300000000000000e+02,"2006-02-18 00:00:00","MON","S"
1.2300000000000000e+02,"2006-02-19 00:00:00",,"S"
1.2300000000000000e+02,"2008-07-06 00:00:00","MIU","S"
1.2300000000000000e+02,"2010-10-17 00:00:00","MIU","S"
1.2300000000000000e+02,"2018-10-14 00:00:00","MIU","S"
1.2400000000000000e+02,"2006-05-21 00:00:00","MON","S"
1.2400000000000000e+02,"2008-09-28 00:00:00","MIU","S"
1.2400000000000000e+02,"2009-03-29 00:00:00","MIU","S"
1.2400000000000000e+02,"2009-07-26 00:00:00","MIU","S"
1.2400000000000000e+02,"2010-02-27 00:00:00","MIU","S"
1.2400000000000000e+02,"2010-02-28 00:00:00",,"S"
1.2400000000000000e+02,"2010-07-18 00:00:00","MIU","S"
1.2400000000000000e+02,"2010-10-17 00:00:00","MIU","S"
1.2400000000000000e+02,"2011-06-05 00:00:00","MIU","S"
1.2400000000000000e+02,"2012-01-15 00:00:00","MIU","S"
1.2400000000000000e+02,"2012-06-17 00:00:00","MIU","S"
1.2400000000000000e+02,"2013-01-27 00:00:00","MIU","S"
1.2400000000000000e+02,"2014-01-26 00:00:00","MIU","S"
1.2400000000000000e+02,"2014-04-27 00:00:00","MIU","S"
1.2400000000000000e+02,"2014-07-27 00:00:00","MIU","S"
1.2400000000000000e+02,"2015-01-25 00:00:00","MIU","S"
1.2400000000000000e+02,"2015-05-17 00:00:00","MIU","S"
1.2400000000000000e+02,"2015-08-30 00:00:00","MIU","S"
1.2400000000000000e+02,"2016-05-22 00:00:00","MIU","S"
1.2400000000000000e+02,"2016-09-25 00:00:00","MIU","S"
1.2400000000000000e+02,"2017-04-30 00:00:00","MIU","S"
1.2400000000000000e+02,"2017-08-27 00:00:00","MIU","S"
1.2400000000000000e+02,"2018-11-18 00:00:00","MIU","S"
1.2500000000000000e+02,"2005-10-04 00:00:00","MON","S"
1.2500000000000000e+02,"2006-03-30 00:00:00",,"PL"
1.2500000000000000e+02,"2006-09-17 00:00:00","MON","S"
1.2500000000000000e+02,"2007-02-27 00:00:00","MIU","S"
1.2500000000000000e+02,"2007-11-16 00:00:00","MIU","S"
1.2500000000000000e+02,"2008-05-15 00:00:00","MIU","S"
1.2500000000000000e+02,"2008-11-26 00:00:00","MIU","S"
1.2600000000000000e+02,"2014-05-18 00:00:00","MIU","S"
1.2600000000000000e+02,"2014-12-28 00:00:00","MIU","S"
1.2600000000000000e+02,"2015-08-30 00:00:00","MIU","S"
1.2600000000000000e+02,"2016-02-07 00:00:00","MIU","S"
1.2600000000000000e+02,"2016-09-25 00:00:00","MIU","S"
1.2700000000000000e+02,"2006-09-17 00:00:00","MON","S"
1.2700000000000000e+02,"2012-10-11 00:00:00","MIU","S"
1.2700000000000000e+02,"2015-07-24 00:00:00","POL","MUL"
1.2700000000000000e+02,"2016-03-14 00:00:00","POL","MUL"
1.2700000000000000e+02,"2018-03-22 00:00:00","MIU","S"
1.2800000000000000e+02,"2005-09-12 00:00:00","MON","S"
1.2800000000000000e+02,"2008-01-13 00:00:00","MIU","S"
1.2800000000000000e+02,"2012-11-11 00:00:00","MIU","S"
1.2900000000000000e+02,"2012-12-16 00:00:00","MIU","S"
1.2900000000000000e+02,"2015-01-25 00:00:00","MIU","S"
1.3000000000000000e+02,"2009-01-11 00:00:00","MIU","S"
1.3100000000000000e+02,"2008-07-06 00:00:00","MIU","S"
1.3100000000000000e+02,"2008-11-16 00:00:00","MIU","S"
1.3100000000000000e+02,"2009-02-15 00:00:00","MIU","S"
1.3100000000000000e+02,"2009-07-26 00:00:00","MIU","S"
1.3100000000000000e+02,"2009-11-22 00:00:00","MIU","S"
1.3100000000000000e+02,"2010-02-27 00:00:00","MIU","S"
1.3100000000000000e+02,"2010-02-28 00:00:00",,"S"
1.3100000000000000e+02,"2010-08-20 00:00:00","MIU","S"
1.3100000000000000e+02,"2011-06-05 00:00:00","MIU","S"
1.3100000000000000e+02,"2012-05-06 00:00:00","MIU","S"
1.3100000000000000e+02,"2013-03-10 00:00:00","MIU","S"
1.3100000000000000e+02,"2014-07-27 00:00:00","MIU","S"
1.3100000000000000e+02,"2015-08-30 00:00:00","MIU","S"
1.3100000000000000e+02,"2016-01-10 00:00:00","MIU","S"
1.3200000000000000e+02,"2008-05-19 00:00:00","MIU","S"
1.3200000000000000e+02,"2009-02-15 00:00:00","MIU","S"
1.3200000000000000e+02,"2009-06-21 00:00:00","MIU","S"
1.3200000000000000e+02,"2009-11-22 00:00:00","MIU","S"
1.3200000000000000e+02,"2010-02-27 00:00:00","MIU","S"
1.3200000000000000e+02,"2010-02-28 00:00:00",,"S"
1.3200000000000000e+02,"2010-10-17 00:00:00","MIU","S"
1.3200000000000000e+02,"2011-02-20 00:00:00","MIU","S"
1.3200000000000000e+02,"2011-12-18 00:00:00","MIU","S"
1.3200000000000000e+02,"2013-06-23 00:00:00","MIU","S"
1.3200000000000000e+02,"2013-11-24 00:00:00","MIU","S"
1.3200000000000000e+02,"2014-05-18 00:00:00","MIU","S"
1.3200000000000000e+02,"2016-02-07 00:00:00","MIU","S"
1.3200000000000000e+02,"2016-06-19 00:00:00","MIU","S"
1.3200000000000000e+02,"2016-11-20 00:00:00","MIU","S"
1.3200000000000000e+02,"2017-05-21 00:00:00","MIU","S"
1.3300000000000000e+02,"2008-05-19 00:00:00","MIU","S"
1.3300000000000000e+02,"2011-01-16 00:00:00","MIU","S"
1.3300000000000000e+02,"2012-03-18 00:00:00","MIU","S"
1.3300000000000000e+02,"2012-09-30 00:00:00","MIU","S"
1.3300000000000000e+02,"2013-01-27 00:00:00","MIU","S"
1.3300000000000000e+02,"2013-05-05 00:00:00","MIU","S"
1.3300000000000000e+02,"2014-02-23 00:00:00","MIU","S"
1.3300000000000000e+02,"2014-10-26 00:00:00","MIU","S"
1.3300000000000000e+02,"2015-02-15 00:00:00","MIU","S"
1.3300000000000000e+02,"2015-06-21 00:00:00","MIU","S"
